country,year,matrix,organism,antibiotic,percent_resistant,n_isolates,antibiotic_class,matrix_group
Spain,2024,turkeys,S. Kentucky,GEN,0.0,3.0,Aminoglycosides,animal
Spain,2024,turkeys,S. Kentucky,MEM,0.0,3.0,Carbapenems,animal
Spain,2024,turkeys,S. Kentucky,NAL,100.0,3.0,Quinolones,animal
Spain,2024,turkeys,S. Kentucky,SMX,0.0,3.0,Sulfonamides,animal
Spain,2024,turkeys,S. Kentucky,TET,0.0,3.0,Tetracyclines,animal
Spain,2024,turkeys,S. Kentucky,TGC,0.0,3.0,Tetracyclines,animal
Spain,2024,turkeys,S. Kentucky,TMP,0.0,3.0,Trimethoprim,animal
Spain,2024,turkeys,Salmonella spp.,AMK,2.9,105.0,Aminoglycosides,animal
Spain,2024,turkeys,Salmonella spp.,AMP,22.9,105.0,Penicillins,animal
Spain,2024,turkeys,Salmonella spp.,AZM,0.0,105.0,Macrolides,animal
Spain,2024,turkeys,Salmonella spp.,CAZ,0.0,105.0,Cephalosporins,animal
Spain,2024,turkeys,Salmonella spp.,CHL,4.8,105.0,Phenicols,animal
Spain,2024,turkeys,Salmonella spp.,CIP,28.6,105.0,Fluoroquinolones,animal
Spain,2024,turkeys,Salmonella spp.,COL,0.0,105.0,Polymyxins,animal
Spain,2024,turkeys,Salmonella spp.,CTX,0.0,105.0,Cephalosporins,animal
Spain,2024,turkeys,Salmonella spp.,GEN,0.0,105.0,Aminoglycosides,animal
Spain,2024,turkeys,Salmonella spp.,MEM,0.0,105.0,Carbapenems,animal
Spain,2024,turkeys,Salmonella spp.,NAL,19.0,105.0,Quinolones,animal
Spain,2024,turkeys,Salmonella spp.,SMX,9.5,105.0,Sulfonamides,animal
Spain,2024,turkeys,Salmonella spp.,TET,13.3,105.0,Tetracyclines,animal
Spain,2024,turkeys,Salmonella spp.,TGC,3.8,105.0,Tetracyclines,animal
Spain,2024,turkeys,Salmonella spp.,TMP,6.7,105.0,Trimethoprim,animal
Sweden,2023,bovine_meat,E. coli,AMK,0.0,5.0,Aminoglycosides,meat
Sweden,2023,bovine_meat,E. coli,AMP,0.0,5.0,Penicillins,meat
Sweden,2023,bovine_meat,E. coli,AZM,0.0,5.0,Macrolides,meat
Sweden,2023,bovine_meat,E. coli,CAZ,0.0,5.0,Cephalosporins,meat
Sweden,2023,bovine_meat,E. coli,CHL,0.0,5.0,Phenicols,meat
Sweden,2023,bovine_meat,E. coli,CIP,0.0,5.0,Fluoroquinolones,meat
Sweden,2023,bovine_meat,E. coli,COL,0.0,5.0,Polymyxins,meat
Sweden,2023,bovine_meat,E. coli,CTX,0.0,5.0,Cephalosporins,meat
Sweden,2023,bovine_meat,E. coli,GEN,0.0,5.0,Aminoglycosides,meat
Sweden,2023,bovine_meat,E. coli,MEM,0.0,5.0,Carbapenems,meat
Sweden,2023,bovine_meat,E. coli,NAL,0.0,5.0,Quinolones,meat
Sweden,2023,bovine_meat,E. coli,SMX,0.0,5.0,Sulfonamides,meat
Sweden,2023,bovine_meat,E. coli,TET,0.0,5.0,Tetracyclines,meat
Sweden,2023,bovine_meat,E. coli,TGC,0.0,5.0,Tetracyclines,meat
Sweden,2023,bovine_meat,E. coli,TMP,0.0,5.0,Trimethoprim,meat
Sweden,2023,bovine_meat,E. coli (ESBL/AmpC),AmpC_PHENO,0.0,304.0,Other,meat
Sweden,2023,bovine_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.0,304.0,Other,meat
Sweden,2023,bovine_meat,E. coli (ESBL/AmpC),ESBL_PHENO,0.0,304.0,Other,meat
Sweden,2023,cattle,E. coli (ESBL/AmpC),AmpC_PHENO,0.0,14.0,Other,animal
Sweden,2023,cattle,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.0,14.0,Other,animal
Sweden,2023,cattle,E. coli (ESBL/AmpC),ESBL_PHENO,0.0,14.0,Other,animal
Sweden,2023,pig_meat,E. coli,AMK,0.0,1.0,Aminoglycosides,meat
Sweden,2023,pig_meat,E. coli,AMP,0.0,1.0,Penicillins,meat
Sweden,2023,pig_meat,E. coli,AZM,0.0,1.0,Macrolides,meat
Sweden,2023,pig_meat,E. coli,CAZ,0.0,1.0,Cephalosporins,meat
Sweden,2023,pig_meat,E. coli,CHL,100.0,1.0,Phenicols,meat
Sweden,2023,pig_meat,E. coli,CIP,0.0,1.0,Fluoroquinolones,meat
Sweden,2023,pig_meat,E. coli,COL,0.0,1.0,Polymyxins,meat
Sweden,2023,pig_meat,E. coli,CTX,0.0,1.0,Cephalosporins,meat
Sweden,2023,pig_meat,E. coli,GEN,0.0,1.0,Aminoglycosides,meat
Sweden,2023,pig_meat,E. coli,MEM,0.0,1.0,Carbapenems,meat
Sweden,2023,pig_meat,E. coli,NAL,0.0,1.0,Quinolones,meat
Sweden,2023,pig_meat,E. coli,SMX,0.0,1.0,Sulfonamides,meat
Sweden,2023,pig_meat,E. coli,TET,100.0,1.0,Tetracyclines,meat
Sweden,2023,pig_meat,E. coli,TGC,0.0,1.0,Tetracyclines,meat
Sweden,2023,pig_meat,E. coli,TMP,0.0,1.0,Trimethoprim,meat
Sweden,2023,pig_meat,E. coli (ESBL/AmpC),AmpC_PHENO,0.0,298.0,Other,meat
Sweden,2023,pig_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.0,298.0,Other,meat
Sweden,2023,pig_meat,E. coli (ESBL/AmpC),ESBL_PHENO,0.0,298.0,Other,meat
Sweden,2023,pigs,C. coli,CHL,0.0,176.0,Phenicols,animal
Sweden,2023,pigs,C. coli,CIP,34.1,176.0,Fluoroquinolones,animal
Sweden,2023,pigs,C. coli,ERY,0.6,176.0,Macrolides,animal
Sweden,2023,pigs,C. coli,ETP,0.0,176.0,Carbapenems,animal
Sweden,2023,pigs,C. coli,GEN,0.0,176.0,Aminoglycosides,animal
Sweden,2023,pigs,C. coli,TET,0.0,176.0,Tetracyclines,animal
Sweden,2023,pigs,E. coli,AMK,0.0,174.0,Aminoglycosides,animal
Sweden,2023,pigs,E. coli,AMP,17.8,174.0,Penicillins,animal
Sweden,2023,pigs,E. coli,AZM,0.6,174.0,Macrolides,animal
Sweden,2023,pigs,E. coli,CAZ,0.0,174.0,Cephalosporins,animal
Sweden,2023,pigs,E. coli,CHL,3.4,174.0,Phenicols,animal
Sweden,2023,pigs,E. coli,CIP,1.7,174.0,Fluoroquinolones,animal
Sweden,2023,pigs,E. coli,COL,0.0,174.0,Polymyxins,animal
Sweden,2023,pigs,E. coli,CTX,0.0,174.0,Cephalosporins,animal
Sweden,2023,pigs,E. coli,GEN,0.0,174.0,Aminoglycosides,animal
Sweden,2023,pigs,E. coli,MEM,0.0,174.0,Carbapenems,animal
Sweden,2023,pigs,E. coli,NAL,1.1,174.0,Quinolones,animal
Sweden,2023,pigs,E. coli,SMX,17.2,174.0,Sulfonamides,animal
Sweden,2023,pigs,E. coli,TET,12.1,174.0,Tetracyclines,animal
Sweden,2023,pigs,E. coli,TGC,0.0,174.0,Tetracyclines,animal
Sweden,2023,pigs,E. coli,TMP,17.2,174.0,Trimethoprim,animal
Sweden,2023,pigs,E. coli (ESBL/AmpC),AmpC_PHENO,2.65,302.0,Other,animal
Sweden,2023,pigs,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,1.655,302.0,Other,animal
Sweden,2023,pigs,E. coli (ESBL/AmpC),ESBL_PHENO,0.66,302.0,Other,animal
Sweden,2024,broiler_meat,E. coli (ESBL/AmpC),AmpC_PHENO,1.3,300.0,Other,meat
Sweden,2024,broiler_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,1.85,300.0,Other,meat
Sweden,2024,broiler_meat,E. coli (ESBL/AmpC),ESBL_PHENO,2.3,300.0,Other,meat
Sweden,2024,broilers,C. coli,CHL,0.0,5.0,Phenicols,animal
Sweden,2024,broilers,C. coli,CIP,40.0,5.0,Fluoroquinolones,animal
Sweden,2024,broilers,C. coli,ERY,0.0,5.0,Macrolides,animal
Sweden,2024,broilers,C. coli,ETP,0.0,5.0,Carbapenems,animal
Sweden,2024,broilers,C. coli,GEN,0.0,5.0,Aminoglycosides,animal
Sweden,2024,broilers,C. coli,TET,0.0,5.0,Tetracyclines,animal
Sweden,2024,broilers,C. jejuni,CHL,0.0,175.0,Phenicols,animal
Sweden,2024,broilers,C. jejuni,CIP,15.4,175.0,Fluoroquinolones,animal
Sweden,2024,broilers,C. jejuni,ERY,0.0,175.0,Macrolides,animal
Sweden,2024,broilers,C. jejuni,ETP,1.1,175.0,Carbapenems,animal
Sweden,2024,broilers,C. jejuni,GEN,0.0,175.0,Aminoglycosides,animal
Sweden,2024,broilers,C. jejuni,TET,1.1,175.0,Tetracyclines,animal
Sweden,2024,broilers,E. coli,AMK,0.6,173.0,Aminoglycosides,animal
Sweden,2024,broilers,E. coli,AMP,11.0,173.0,Penicillins,animal
Sweden,2024,broilers,E. coli,AZM,0.0,173.0,Macrolides,animal
Sweden,2024,broilers,E. coli,CAZ,0.0,173.0,Cephalosporins,animal
Sweden,2024,broilers,E. coli,CHL,0.0,173.0,Phenicols,animal
Sweden,2024,broilers,E. coli,CIP,6.9,173.0,Fluoroquinolones,animal
Sweden,2024,broilers,E. coli,COL,0.0,173.0,Polymyxins,animal
Sweden,2024,broilers,E. coli,CTX,0.0,173.0,Cephalosporins,animal
Sweden,2024,broilers,E. coli,GEN,1.2,173.0,Aminoglycosides,animal
Sweden,2024,broilers,E. coli,MEM,0.0,173.0,Carbapenems,animal
Sweden,2024,broilers,E. coli,NAL,6.9,173.0,Quinolones,animal
Sweden,2024,broilers,E. coli,SMX,11.0,173.0,Sulfonamides,animal
Sweden,2024,broilers,E. coli,TET,3.5,173.0,Tetracyclines,animal
Sweden,2024,broilers,E. coli,TGC,0.0,173.0,Tetracyclines,animal
Sweden,2024,broilers,E. coli,TMP,7.5,173.0,Trimethoprim,animal
Sweden,2024,broilers,E. coli (ESBL/AmpC),AmpC_PHENO,0.0,300.0,Other,animal
Sweden,2024,broilers,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,1.5,300.0,Other,animal
Sweden,2024,broilers,E. coli (ESBL/AmpC),ESBL_PHENO,3.0,300.0,Other,animal
Sweden,2024,human,S. Enteritidis,AMP,1.3,235.0,Penicillins,human
Sweden,2024,human,S. Enteritidis,AZM,0.0,235.0,Macrolides,human
Sweden,2024,human,S. Enteritidis,CAZ,0.0,235.0,Cephalosporins,human
Sweden,2024,human,S. Enteritidis,CHL,0.0,235.0,Phenicols,human
Sweden,2024,human,S. Enteritidis,CIP,33.2,235.0,Fluoroquinolones,human
Sweden,2024,human,S. Enteritidis,COL,0.0,235.0,Polymyxins,human
Sweden,2024,human,S. Enteritidis,CTX,0.0,235.0,Cephalosporins,human
Sweden,2024,human,S. Enteritidis,GEN,0.0,235.0,Aminoglycosides,human
Sweden,2024,human,S. Enteritidis,MEM,0.0,235.0,Carbapenems,human
Sweden,2024,human,S. Enteritidis,NAL,31.5,235.0,Quinolones,human
Sweden,2024,human,S. Enteritidis,SMX,0.4,235.0,Sulfonamides,human
Sweden,2024,human,S. Enteritidis,TET,1.3,235.0,Tetracyclines,human
Sweden,2024,human,S. Enteritidis,TGC,0.0,235.0,Tetracyclines,human
Sweden,2024,human,S. Enteritidis,TMP,0.0,235.0,Trimethoprim,human
Sweden,2024,human,S. Kentucky,AMP,26.7,15.0,Penicillins,human
Sweden,2024,human,S. Kentucky,AZM,0.0,15.0,Macrolides,human
Sweden,2024,human,S. Kentucky,CAZ,13.3,15.0,Cephalosporins,human
Sweden,2024,human,S. Kentucky,CHL,13.3,15.0,Phenicols,human
Sweden,2024,human,S. Kentucky,CIP,40.0,15.0,Fluoroquinolones,human
Sweden,2024,human,S. Kentucky,COL,0.0,15.0,Polymyxins,human
Sweden,2024,human,S. Kentucky,CTX,13.3,15.0,Cephalosporins,human
Sweden,2024,human,S. Kentucky,GEN,13.3,15.0,Aminoglycosides,human
Sweden,2024,human,S. Kentucky,MEM,0.0,15.0,Carbapenems,human
Sweden,2024,human,S. Kentucky,NAL,33.3,15.0,Quinolones,human
Sweden,2024,human,S. Kentucky,SMX,20.0,15.0,Sulfonamides,human
Sweden,2024,human,S. Kentucky,TET,26.7,15.0,Tetracyclines,human
Sweden,2024,human,S. Kentucky,TGC,6.7,15.0,Tetracyclines,human
Sweden,2024,human,S. Kentucky,TMP,6.7,15.0,Trimethoprim,human
Sweden,2024,human,S. Typhimurium,AMP,3.8,212.0,Penicillins,human
Sweden,2024,human,S. Typhimurium,AZM,0.0,212.0,Macrolides,human
Sweden,2024,human,S. Typhimurium,CAZ,0.0,212.0,Cephalosporins,human
Sweden,2024,human,S. Typhimurium,CHL,2.4,212.0,Phenicols,human
Sweden,2024,human,S. Typhimurium,CIP,0.9,212.0,Fluoroquinolones,human
Sweden,2024,human,S. Typhimurium,COL,0.0,212.0,Polymyxins,human
Sweden,2024,human,S. Typhimurium,CTX,0.0,212.0,Cephalosporins,human
Sweden,2024,human,S. Typhimurium,GEN,0.0,212.0,Aminoglycosides,human
Sweden,2024,human,S. Typhimurium,MEM,0.0,212.0,Carbapenems,human
Sweden,2024,human,S. Typhimurium,NAL,0.9,212.0,Quinolones,human
Sweden,2024,human,S. Typhimurium,SMX,7.1,212.0,Sulfonamides,human
Sweden,2024,human,S. Typhimurium,TET,6.1,212.0,Tetracyclines,human
Sweden,2024,human,S. Typhimurium,TGC,0.0,212.0,Tetracyclines,human
Sweden,2024,human,S. Typhimurium,TMP,5.2,212.0,Trimethoprim,human
Sweden,2024,human,S. Typhimurium (mono),AMP,90.8,76.0,Penicillins,human
Sweden,2024,human,S. Typhimurium (mono),AZM,0.0,76.0,Macrolides,human
Sweden,2024,human,S. Typhimurium (mono),CAZ,0.0,76.0,Cephalosporins,human
Sweden,2024,human,S. Typhimurium (mono),CHL,23.7,76.0,Phenicols,human
Sweden,2024,human,S. Typhimurium (mono),CIP,10.5,76.0,Fluoroquinolones,human
Sweden,2024,human,S. Typhimurium (mono),COL,0.0,76.0,Polymyxins,human
Sweden,2024,human,S. Typhimurium (mono),CTX,0.0,76.0,Cephalosporins,human
Sweden,2024,human,S. Typhimurium (mono),GEN,6.6,76.0,Aminoglycosides,human
Sweden,2024,human,S. Typhimurium (mono),MEM,0.0,76.0,Carbapenems,human
Sweden,2024,human,S. Typhimurium (mono),NAL,3.9,76.0,Quinolones,human
Sweden,2024,human,S. Typhimurium (mono),SMX,81.6,76.0,Sulfonamides,human
Sweden,2024,human,S. Typhimurium (mono),TET,88.2,76.0,Tetracyclines,human
Sweden,2024,human,S. Typhimurium (mono),TGC,0.0,76.0,Tetracyclines,human
Sweden,2024,human,S. Typhimurium (mono),TMP,6.6,76.0,Trimethoprim,human
Sweden,2024,human,Salmonella spp.,AMP,12.5,806.0,Penicillins,human
Sweden,2024,human,Salmonella spp.,AZM,0.4,806.0,Macrolides,human
Sweden,2024,human,Salmonella spp.,CAZ,0.7,806.0,Cephalosporins,human
Sweden,2024,human,Salmonella spp.,CHL,4.6,806.0,Phenicols,human
Sweden,2024,human,Salmonella spp.,CIP,14.3,806.0,Fluoroquinolones,human
Sweden,2024,human,Salmonella spp.,COL,0.1,806.0,Polymyxins,human
Sweden,2024,human,Salmonella spp.,CTX,0.7,806.0,Cephalosporins,human
Sweden,2024,human,Salmonella spp.,GEN,1.0,806.0,Aminoglycosides,human
Sweden,2024,human,Salmonella spp.,MEM,0.1,806.0,Carbapenems,human
Sweden,2024,human,Salmonella spp.,NAL,12.2,806.0,Quinolones,human
Sweden,2024,human,Salmonella spp.,SMX,12.5,806.0,Sulfonamides,human
Sweden,2024,human,Salmonella spp.,TET,13.2,806.0,Tetracyclines,human
Sweden,2024,human,Salmonella spp.,TGC,0.1,806.0,Tetracyclines,human
Sweden,2024,human,Salmonella spp.,TMP,3.6,806.0,Trimethoprim,human
Sweden,2024,laying_hens,S. Enteritidis,AMK,0.0,1.0,Aminoglycosides,animal
Sweden,2024,laying_hens,S. Enteritidis,AMP,0.0,1.0,Penicillins,animal
Sweden,2024,laying_hens,S. Enteritidis,AZM,0.0,1.0,Macrolides,animal
Sweden,2024,laying_hens,S. Enteritidis,CAZ,0.0,1.0,Cephalosporins,animal
Sweden,2024,laying_hens,S. Enteritidis,CHL,0.0,1.0,Phenicols,animal
Sweden,2024,laying_hens,S. Enteritidis,CIP,0.0,1.0,Fluoroquinolones,animal
Sweden,2024,laying_hens,S. Enteritidis,COL,0.0,1.0,Polymyxins,animal
Sweden,2024,laying_hens,S. Enteritidis,CTX,0.0,1.0,Cephalosporins,animal
Sweden,2024,laying_hens,S. Enteritidis,GEN,0.0,1.0,Aminoglycosides,animal
Sweden,2024,laying_hens,S. Enteritidis,MEM,0.0,1.0,Carbapenems,animal
Sweden,2024,laying_hens,S. Enteritidis,NAL,0.0,1.0,Quinolones,animal
Sweden,2024,laying_hens,S. Enteritidis,SMX,0.0,1.0,Sulfonamides,animal
Sweden,2024,laying_hens,S. Enteritidis,TET,0.0,1.0,Tetracyclines,animal
Sweden,2024,laying_hens,S. Enteritidis,TGC,0.0,1.0,Tetracyclines,animal
Sweden,2024,laying_hens,S. Enteritidis,TMP,0.0,1.0,Trimethoprim,animal
Sweden,2024,laying_hens,Salmonella spp.,AMK,0.0,2.0,Aminoglycosides,animal
Sweden,2024,laying_hens,Salmonella spp.,AMP,50.0,2.0,Penicillins,animal
Sweden,2024,laying_hens,Salmonella spp.,AZM,0.0,2.0,Macrolides,animal
Sweden,2024,laying_hens,Salmonella spp.,CAZ,0.0,2.0,Cephalosporins,animal
Sweden,2024,laying_hens,Salmonella spp.,CHL,0.0,2.0,Phenicols,animal
Sweden,2024,laying_hens,Salmonella spp.,CIP,0.0,2.0,Fluoroquinolones,animal
Sweden,2024,laying_hens,Salmonella spp.,COL,0.0,2.0,Polymyxins,animal
Sweden,2024,laying_hens,Salmonella spp.,CTX,0.0,2.0,Cephalosporins,animal
Sweden,2024,laying_hens,Salmonella spp.,GEN,0.0,2.0,Aminoglycosides,animal
Sweden,2024,laying_hens,Salmonella spp.,MEM,0.0,2.0,Carbapenems,animal
Sweden,2024,laying_hens,Salmonella spp.,NAL,0.0,2.0,Quinolones,animal
Sweden,2024,laying_hens,Salmonella spp.,SMX,50.0,2.0,Sulfonamides,animal
Sweden,2024,laying_hens,Salmonella spp.,TET,0.0,2.0,Tetracyclines,animal
Sweden,2024,laying_hens,Salmonella spp.,TGC,0.0,2.0,Tetracyclines,animal
Sweden,2024,laying_hens,Salmonella spp.,TMP,0.0,2.0,Trimethoprim,animal
Sweden,2024,turkey_meat,E. coli (ESBL/AmpC),AmpC_PHENO,0.0,75.0,Other,meat
Sweden,2024,turkey_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.0,75.0,Other,meat
Sweden,2024,turkey_meat,E. coli (ESBL/AmpC),ESBL_PHENO,0.0,75.0,Other,meat
Sweden,2024,turkeys,E. coli,AMK,0.0,29.0,Aminoglycosides,animal
Sweden,2024,turkeys,E. coli,AMP,3.4,29.0,Penicillins,animal
Sweden,2024,turkeys,E. coli,AZM,0.0,29.0,Macrolides,animal
Sweden,2024,turkeys,E. coli,CAZ,0.0,29.0,Cephalosporins,animal
Sweden,2024,turkeys,E. coli,CHL,0.0,29.0,Phenicols,animal
Sweden,2024,turkeys,E. coli,CIP,0.0,29.0,Fluoroquinolones,animal
Sweden,2024,turkeys,E. coli,COL,0.0,29.0,Polymyxins,animal
Sweden,2024,turkeys,E. coli,CTX,0.0,29.0,Cephalosporins,animal
Sweden,2024,turkeys,E. coli,GEN,3.4,29.0,Aminoglycosides,animal
Sweden,2024,turkeys,E. coli,MEM,0.0,29.0,Carbapenems,animal
Sweden,2024,turkeys,E. coli,NAL,0.0,29.0,Quinolones,animal
Sweden,2024,turkeys,E. coli,SMX,3.4,29.0,Sulfonamides,animal
Sweden,2024,turkeys,E. coli,TET,0.0,29.0,Tetracyclines,animal
Sweden,2024,turkeys,E. coli,TGC,0.0,29.0,Tetracyclines,animal
Sweden,2024,turkeys,E. coli,TMP,3.4,29.0,Trimethoprim,animal
Sweden,2024,turkeys,E. coli (ESBL/AmpC),AmpC_PHENO,0.0,29.0,Other,animal
Sweden,2024,turkeys,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.0,29.0,Other,animal
Sweden,2024,turkeys,E. coli (ESBL/AmpC),ESBL_PHENO,0.0,29.0,Other,animal
Sweden,2024,turkeys,Salmonella spp.,AMK,0.0,1.0,Aminoglycosides,animal
Sweden,2024,turkeys,Salmonella spp.,AMP,0.0,1.0,Penicillins,animal
Sweden,2024,turkeys,Salmonella spp.,AZM,0.0,1.0,Macrolides,animal
Sweden,2024,turkeys,Salmonella spp.,CAZ,0.0,1.0,Cephalosporins,animal
Sweden,2024,turkeys,Salmonella spp.,CHL,0.0,1.0,Phenicols,animal
Sweden,2024,turkeys,Salmonella spp.,CIP,0.0,1.0,Fluoroquinolones,animal
Sweden,2024,turkeys,Salmonella spp.,COL,0.0,1.0,Polymyxins,animal
Sweden,2024,turkeys,Salmonella spp.,CTX,0.0,1.0,Cephalosporins,animal
Sweden,2024,turkeys,Salmonella spp.,GEN,0.0,1.0,Aminoglycosides,animal
Sweden,2024,turkeys,Salmonella spp.,MEM,0.0,1.0,Carbapenems,animal
Sweden,2024,turkeys,Salmonella spp.,NAL,0.0,1.0,Quinolones,animal
Sweden,2024,turkeys,Salmonella spp.,SMX,0.0,1.0,Sulfonamides,animal
Sweden,2024,turkeys,Salmonella spp.,TET,0.0,1.0,Tetracyclines,animal
Sweden,2024,turkeys,Salmonella spp.,TGC,0.0,1.0,Tetracyclines,animal
Sweden,2024,turkeys,Salmonella spp.,TMP,0.0,1.0,Trimethoprim,animal
Switzerland,2023,bovine_meat,E. coli,AMK,0.0,24.0,Aminoglycosides,meat
Switzerland,2023,bovine_meat,E. coli,AMP,16.7,24.0,Penicillins,meat
Switzerland,2023,bovine_meat,E. coli,AZM,0.0,24.0,Macrolides,meat
Switzerland,2023,bovine_meat,E. coli,CAZ,0.0,24.0,Cephalosporins,meat
Switzerland,2023,bovine_meat,E. coli,CHL,0.0,24.0,Phenicols,meat
Switzerland,2023,bovine_meat,E. coli,CIP,0.0,24.0,Fluoroquinolones,meat
Switzerland,2023,bovine_meat,E. coli,COL,0.0,24.0,Polymyxins,meat
Switzerland,2023,bovine_meat,E. coli,CTX,0.0,24.0,Cephalosporins,meat
Switzerland,2023,bovine_meat,E. coli,GEN,0.0,24.0,Aminoglycosides,meat
Switzerland,2023,bovine_meat,E. coli,MEM,0.0,24.0,Carbapenems,meat
Switzerland,2023,bovine_meat,E. coli,NAL,0.0,24.0,Quinolones,meat
Switzerland,2023,bovine_meat,E. coli,SMX,4.2,24.0,Sulfonamides,meat
Switzerland,2023,bovine_meat,E. coli,TET,4.2,24.0,Tetracyclines,meat
Switzerland,2023,bovine_meat,E. coli,TGC,0.0,24.0,Tetracyclines,meat
Switzerland,2023,bovine_meat,E. coli,TMP,0.0,24.0,Trimethoprim,meat
Switzerland,2023,bovine_meat,E. coli (ESBL/AmpC),AmpC_PHENO,0.0,366.0,Other,meat
Switzerland,2023,bovine_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.275,366.0,Other,meat
Switzerland,2023,bovine_meat,E. coli (ESBL/AmpC),ESBL_PHENO,0.18333333333333335,366.0,Other,meat
Switzerland,2023,cattle,C. coli,CHL,0.0,8.0,Phenicols,animal
Switzerland,2023,cattle,C. coli,CIP,50.0,8.0,Fluoroquinolones,animal
Switzerland,2023,cattle,C. coli,ERY,0.0,8.0,Macrolides,animal
Switzerland,2023,cattle,C. coli,ETP,25.0,8.0,Carbapenems,animal
Switzerland,2023,cattle,C. coli,GEN,0.0,8.0,Aminoglycosides,animal
Switzerland,2023,cattle,C. coli,TET,50.0,8.0,Tetracyclines,animal
Switzerland,2023,cattle,C. jejuni,CHL,0.0,154.0,Phenicols,animal
Switzerland,2023,cattle,C. jejuni,CIP,54.5,154.0,Fluoroquinolones,animal
Switzerland,2023,cattle,C. jejuni,ERY,0.0,154.0,Macrolides,animal
Switzerland,2023,cattle,C. jejuni,ETP,0.0,154.0,Carbapenems,animal
Switzerland,2023,cattle,C. jejuni,GEN,0.0,154.0,Aminoglycosides,animal
Switzerland,2023,cattle,C. jejuni,TET,35.1,154.0,Tetracyclines,animal
Switzerland,2023,cattle,E. coli,AMK,0.0,190.0,Aminoglycosides,animal
Switzerland,2023,cattle,E. coli,AMP,23.7,190.0,Penicillins,animal
Switzerland,2023,cattle,E. coli,AZM,1.1,190.0,Macrolides,animal
Switzerland,2023,cattle,E. coli,CAZ,3.2,190.0,Cephalosporins,animal
Switzerland,2023,cattle,E. coli,CHL,9.5,190.0,Phenicols,animal
Switzerland,2023,cattle,E. coli,CIP,2.6,190.0,Fluoroquinolones,animal
Switzerland,2023,cattle,E. coli,COL,0.0,190.0,Polymyxins,animal
Switzerland,2023,cattle,E. coli,CTX,3.2,190.0,Cephalosporins,animal
Switzerland,2023,cattle,E. coli,GEN,2.1,190.0,Aminoglycosides,animal
Switzerland,2023,cattle,E. coli,MEM,0.0,190.0,Carbapenems,animal
Switzerland,2023,cattle,E. coli,NAL,2.6,190.0,Quinolones,animal
Switzerland,2023,cattle,E. coli,SMX,26.3,190.0,Sulfonamides,animal
